ingredient_id,product_ndc
21717,55714-2562
21717,55714-1519
21718,55714-2499
21718,43857-0479
21718,55714-1519
21719,55714-2499
21720,55714-2499
21720,55714-1519
21721,55714-2551
21721,55714-2535
21721,55714-2464
21721,55714-2513
21721,55714-4793
21721,55714-4757
21722,55714-2551
21722,59623-007
21722,43846-0077
21722,43857-0400
21722,64578-0127
21722,43742-1090
21722,43742-1333
21722,43846-0070
21722,55714-2488
21722,55714-4757
21722,43406-0707
21722,44911-0446
21722,43846-0072
21722,43846-0073
21723,55714-2551
21723,55714-4757
21724,55714-2551
21724,55714-4850
21724,55714-2543
21724,55714-2577
21724,55714-4757
21724,55714-4753
21725,55714-2551
21725,55714-4757
21725,55714-2383
21726,55714-2552
21726,55714-2491
21726,55714-4763
21727,55714-2552
21727,55714-4826
21727,55714-2475
21727,55714-4800
21728,55714-2552
21728,55714-2448
21728,55714-2524
21728,55714-4763
21729,0268-1419
21729,22840-5204
21729,0268-6657
21730,55714-2571
21731,55714-2571
21731,55714-2456
21732,55714-2571
21733,55714-2571
21733,55714-2456
21734,55714-2571
21734,55714-2480
21734,55714-2454
21735,55714-2571
21735,55714-2454
21736,55714-2571
21737,55714-2571
21737,55714-2464
21737,55714-1721
21737,55714-2389
21737,55714-2529
21737,55714-2574
21737,55714-1737
21737,55714-1726
21738,55714-2571
21739,55714-4751
21739,55714-1519
21739,55714-4835
21739,55714-4761
21739,55714-2459
21739,55714-2544
21740,55714-4751
21741,55714-4781
21742,55714-4781
21742,72190-0001
21742,55714-4791
21742,55714-4799
21742,55714-4804
21742,72190-0002
21743,55714-4781
21744,55714-4781
21745,55714-4781
21745,55714-4804
21745,55714-4795
21746,55714-4781
21746,55714-4845
21747,55714-4781
21747,55714-4814
21748,55714-4781
21748,64616-095
21748,55714-4721
21749,55714-4798
21749,55714-4765
21749,55714-2404
21749,55714-2453
21749,55714-2432
21749,55714-2473
21750,55714-4798
21750,64578-0135
21750,73162-0003
21750,55714-2467
21750,55714-4765
21750,55714-1533
21750,55714-4800
21750,69780-0003
21750,55714-2528
21750,55714-4773
21750,64578-0136
21750,55714-2453
21750,55714-2538
21750,55714-2561
21750,55714-2572
21750,55714-2570
21750,55714-2432
21750,55714-2553
21750,55714-4750
21750,55714-4789
21750,55714-4827
21750,55714-2473
21750,55714-4841
21751,55714-4798
21751,55714-4765
21751,55714-2428
21751,55714-4773
21751,55714-2453
21751,55714-2561
21751,55714-2570
21751,55714-2432
21751,55714-2553
21751,55714-4827
21751,55714-2473
21751,55714-2479
21751,55714-4841
21752,55714-4798
21752,55714-4765
21752,55714-4773
21752,55714-2453
21752,55714-2561
21752,55714-2432
21752,55714-2553
21752,55714-4841
21753,55714-4824
21753,55714-2550
21753,55714-2382
21753,55714-4756
21754,55714-4824
21754,64616-100
21754,63479-0101
21754,55714-4785
21754,55714-1530
21754,55714-4831
21754,55714-2390
21754,55714-2473
21755,55714-4836
21755,55714-2440
21755,55714-2467
21755,43695-0012
21755,55146-011
21755,55714-2516
21756,55714-9002
21757,55726-048
21757,76118-0003
21758,0023-6151
21759,55758-038
21760,55758-038
21761,55758-108
21761,61734-301
21762,55758-323
21763,55758-323
21764,55863-155
21764,71695-200
21765,0023-6153
21765,0023-9637
21766,55910-105
21767,0268-1520
21768,55910-341
21769,0268-1600
21769,0268-0619
21769,22840-1107
21770,56040-006
21770,56040-010
21771,56040-008
21771,56040-011
21772,56040-008
21773,56040-009
21774,0268-6107
21775,0268-6123
21776,0268-6124
21777,56084-007
21778,0268-6132
21779,0268-6133
21780,0268-6135
21781,0268-6143
21781,22840-5512
21782,0268-6177
21783,0268-6191
21783,65044-3449
21784,56152-0101
21784,56152-5013
21785,56152-4008
21785,67879-304
21785,65753-101
21785,52854-945
21785,67879-306
21785,69423-125
21785,46007-201
21785,49825-201
21785,46007-202
21785,46007-203
21786,56194-500
21786,56194-550
21787,0268-6205
21788,57337-030
21788,58503-030
21789,57337-098
21789,68437-013
21790,0268-6303
21790,22840-1520
21791,57627-107
21792,57627-107
21793,57627-108
21794,57627-108
21795,57627-150
21796,57627-150
21797,57627-151
21798,57627-170
21798,35192-047
21799,57627-170
21800,57627-186
21800,57627-203
21801,57627-186
21801,57627-203
21802,57627-204
21803,57660-001
21803,57660-000
21804,57687-205
21804,57687-238
21804,57687-244
21804,57687-239
21804,57687-242
21804,57687-243
21804,57687-306
21805,57687-209
21806,57687-228
21807,57687-251
21808,57687-252
21809,57687-256
21809,57687-206
21810,0268-6524
21810,0268-8088
21810,22840-1632
21811,57687-260
21812,57687-261
21813,57687-262
21813,57687-212
21814,57687-287
21815,57841-1301
21815,55700-988
21815,17228-1970
21815,24584-1116
21816,0268-6537
21817,57894-070
21818,0268-6544
21819,0268-6553
21820,0268-6555
21821,57955-0261
21821,57955-2803
21821,57955-6163
21821,57955-1162
21821,57955-2822
21821,57955-3004
21822,57955-0261
21822,57955-6163
21822,57955-1162
21822,57955-2822
21823,57955-0261
21823,57955-2822
21824,57955-0261
21824,57955-6163
21824,57955-1162
21824,57955-2822
21824,57955-3001
21825,57955-0261
21825,57955-2803
21825,57955-6163
21825,57955-1162
21825,57955-2822
21825,57955-3004
21825,57955-3001
21825,57955-9150
21826,57955-0261
21826,57955-2803
21826,57955-6163
21826,57955-1162
21826,57955-2822
21826,57955-3004
21826,57955-3001
21826,63083-5017
21827,57955-0261
21827,57955-2822
21828,57955-0261
21828,57955-2822
21828,57955-2828
21828,57955-2845
21829,57955-0261
21829,57955-2822
21829,57955-3001
21830,57955-0261
21830,57955-2803
21830,57955-6163
21830,57955-1162
21830,57955-2822
21830,57955-3004
21830,57955-3001
21831,57955-0261
21831,57955-5122
21831,57955-6163
21831,57955-1162
21831,57955-2822
21831,57955-2833
21832,57955-2803
21832,57955-3004
21833,57955-2803
21833,57955-6163
21833,57955-1162
21833,57955-3004
21834,57955-2803
21834,57955-6163
21834,57955-1162
21834,57955-3004
21835,0268-6559
21836,0268-6559
21837,0268-6559
21838,57955-5122
21838,57955-2828
21839,57955-5122
21840,57955-5122
21841,57955-5122
21842,57955-5122
21842,57955-9005
21842,57955-2833
21842,57955-9003
21843,57955-5122
21843,66096-153
21843,57955-9150
21844,57955-5122
21845,57955-5122
21846,57955-6163
21846,57955-1162
21847,57955-6163
21847,57955-1162
21848,57955-6163
21848,57955-1162
21848,57955-7006
21848,57955-9150
21849,57970-100
21850,58133-951
21851,58264-0005
21851,58264-0027
21851,48951-6048
21851,58264-0013
21852,58264-0005
21853,58264-0011
21854,58264-0018
21855,58264-0018
21855,60986-1020
21856,58264-0018
21857,58264-0020
21857,58264-0019
21858,58264-0020
21859,58264-0020
21859,58264-0019
21860,58264-0020
21860,58264-0019
21861,58264-0020
21861,58264-0019
21861,58264-0145
21861,66096-125
21862,58264-0028
21862,58264-0083
21862,58264-0063
21862,58264-0013
21863,58264-0028
21863,48951-1065
21864,58264-0031
21865,58264-0032
21866,58264-0032
21867,58264-0047
21868,58264-0098
21869,58264-0098
21870,58264-0103
21871,58264-0103
21872,58264-0103
21872,58264-0105
21873,58264-0103
21873,48951-8320
21874,58264-0103
21875,58264-0103
21876,58264-0103
21877,58264-0103
21877,64616-095
21878,58264-0103
21879,58264-0104
21880,58264-0104
21881,58264-0104
21881,64616-105
21881,55714-2540
21882,58264-0104
21883,58264-0104
21883,62185-0024
21883,55319-804
21883,55910-107
21884,58264-0104
21885,58264-0139
21885,58264-0113
21885,58264-0140
21885,58264-0075
21885,58264-0134
21885,58264-0111
21885,58264-0164
21885,58264-0210
21885,58264-0094
21886,58264-0139
21886,58264-0203
21886,58264-0128
21886,58264-0117
21887,58264-0203
21888,58264-0205
21889,58264-0205
21890,58264-0205
21891,58264-0205
21891,58264-0209
21892,58264-0219
21892,43742-1302
21893,58264-0219
21894,58264-0219
21894,58264-0144
21895,58264-0219
21896,58264-0219
21897,58264-0219
21898,58264-0259
21899,58264-0266
21900,58264-0273
21901,58264-0275
21902,58264-0283
21903,58264-0295
21904,58264-0295
21905,58264-0295
21906,58264-0295
21907,58264-0295
21907,58264-0307
21908,58264-0307
21909,58264-0307
21910,58264-0307
21911,58264-0307
21912,58264-0307
21913,58264-0307
21914,58264-0307
21915,58264-0307
21915,48951-1330
21916,58264-0310
21917,58264-0310
21918,58264-0310
21919,58264-0321
21920,58264-0321
21921,58264-0321
21922,58264-0321
21923,58264-0403
21923,58264-0420
21924,58264-0411
21924,58264-0370
21925,58264-0423
21925,58264-0370
21925,63479-0112
21926,58354-112
21927,58354-112
21928,0268-6674
21928,65044-2620
21928,22840-4401
21928,65044-2619
21928,22840-5474
21928,0268-1513
21928,65044-2859
21928,65044-2863
21928,0268-6761
21928,65044-2626
21928,65044-2627
21929,58368-102
21929,43846-0077
21929,58368-096
21929,43846-0072
21929,57520-0311
21930,0002-4491
21930,0110-4491
21931,58406-455
21931,58406-055
21931,58406-010
21932,58411-349
21933,58411-349
21934,58411-349
21935,58411-458
21935,58411-460
21935,58411-462
21935,58411-459
21935,58411-461
21936,58411-463
21937,58411-463
21938,58411-463
21939,58411-536
21940,58411-536
21941,0268-6712
21941,0268-1186
21941,65044-1565
21941,65044-1564
21941,22840-2404
21942,58411-672
21943,58411-672
21943,82964-851
21943,82964-850
21944,58411-857
21945,58411-857
21946,58411-857
21947,58411-857
21948,58443-0065
21949,58443-0097
21950,58443-0097
21950,58443-0364
21951,58443-0097
21952,58443-0180
21952,58443-0242
21953,58443-0215
21953,58443-0169
21953,58443-0198
21953,58443-0214
21954,58443-0216
21954,58443-0217
21955,58443-0221
21955,58443-0312
21956,58443-0221
21957,58443-0221
21957,58443-0313
21957,58443-0381
21957,58443-0311
21957,58443-0312
21958,58443-0221
21959,58443-0221
21960,58443-0271
21961,58443-0271
21962,58443-0281
21962,58443-0605
21963,58443-0281
21964,58443-0281
21964,58443-0605
21965,58443-0281
21965,58443-0605
21966,58443-0323
21967,58443-0323
21968,58443-0323
21969,58443-0323
21970,58443-0323
21971,58443-0377
21971,58443-0558
21971,58443-0170
21971,58443-0524
21971,58443-0557
21971,58443-0374
21971,58443-0400
21971,58443-0525
21971,58443-0526
21971,58443-0556
21972,58443-0377
21972,58443-0524
21972,58443-0400
21972,58443-0525
21972,58443-0526
21973,58443-0382
21973,58443-0409
21974,58443-0382
21974,58443-0409
21975,58443-0382
21975,58443-0409
21976,58443-0382
21976,58443-0409
21977,58443-0398
21978,58443-0398
21979,58443-0398
21980,58443-0398
21981,58443-0426
21982,58443-0426
21983,58443-0427
21984,58443-0427
21985,58443-0520
21986,58443-0521
21986,58443-0519
21987,58443-0528
21988,58443-0528
21988,58443-0568
21989,58443-0533
21990,58443-0547
21991,58443-0547
21992,58443-0547
21993,58443-0547
21994,58443-0550
21995,58443-0552
21995,58443-0507
21995,58443-0571
21996,58443-0552
21996,58443-0507
21996,58443-0571
21997,58443-0558
21997,58443-0170
21997,58443-0557
21997,58443-0556
21998,0268-6757
21998,0268-1477
21999,58443-0581
21999,58443-0582
21999,58443-0579
21999,58443-0580
22000,58443-0581
22000,58443-0582
22000,58443-0579
22000,58443-0580
22001,58443-0581
22001,58443-0582
22001,58443-0579
22001,58443-0580
22002,58443-0581
22002,58443-0582
22002,58443-0579
22002,58443-0580
22003,58443-0584
22003,58443-0583
22004,58443-0584
22004,58443-0583
22005,58443-0584
22005,58443-0583
22006,58443-0584
22006,58443-0583
22007,58468-0080
22008,58503-022
22009,58503-033
22009,57337-033
22009,58503-034
22009,57337-034
22010,58503-062
22010,57337-062
22011,58503-070
22011,63736-031
22012,0268-6783
22013,58593-825
22014,0268-7130
22014,0268-8044
22014,0268-6236
22014,0268-8043
22015,0268-8000
22015,65044-1541
22015,65044-2620
22015,65044-2619
22015,22840-9499
22015,22840-5426
22015,65044-2859
22015,0268-6623
22015,65044-1540
22015,65044-2863
22015,0268-1169
22016,58657-454
22017,58657-454
22018,0268-8005
22019,0268-8005
22020,0268-8005
22021,0268-8005
22022,0268-8005
22023,0268-8006
22024,0268-8006
22025,0268-8006
22026,0268-8006
22027,0268-8006
22028,0268-8008
22028,0268-8015
22028,0268-8017
22028,0268-8007
22028,0268-8011
22028,0268-8013
22029,0268-8008
22029,0268-8017
22029,0268-8013
22030,0268-8008
22030,0268-8015
22030,0268-8017
22030,0268-8011
22030,0268-8013
22031,0268-8008
22031,0268-8015
22031,0268-8017
22031,0268-8011
22031,0268-8013
22032,0268-8008
22032,0268-8015
22032,0268-8017
22032,0268-8011
22032,0268-8013
22033,58668-9918
22033,62839-1345
22034,58790-000
22034,58790-007
22035,58790-002
22035,58790-003
22036,58809-950
22036,45728-445
22037,58809-950
22037,58809-346
22037,58809-391
22038,58809-950
22039,58892-107
22039,69039-624
22039,69039-638
22039,69039-630
22039,58892-360
22039,81377-208
22039,58892-101
22040,0268-8015
22040,0268-8017
22041,0268-8015
22041,0268-8017
22041,0268-8011
22041,0268-8013
22042,0268-8015
22042,0268-8017
22042,0268-8011
22042,0268-8013
22043,0268-8015
22043,0268-0087
22043,0268-8017
22044,58892-113
22045,58914-501
22045,0378-9230
22045,59762-0118
22045,64980-282
22045,70710-1302
22045,31722-005
22045,63629-2397
22045,0472-1915
22045,70771-1513
22045,16714-245
22045,69238-1274
22045,0781-7088
22045,69918-560
22046,58987-001
22046,48546-0002
22046,64097-0001
22046,67932-1313
22046,50693-276
22047,58988-1770
22047,69842-618
22047,70242-134
22047,10956-778
22047,0295-1062
22047,0363-0618
22047,53145-101
22048,59062-1200
22048,59062-2200
22048,51630-100
22048,51630-200
22049,59062-1200
22049,59062-2200
22049,51630-100
22049,51630-200
22050,59062-4101
22050,51630-114
22050,59062-4001
22050,59062-3001
22050,59062-4201
22051,59088-108
22051,59088-695
22051,59088-109
22051,59088-107
22052,59088-108
22052,59088-107
22053,59088-108
22053,59088-695
22053,59088-109
22053,59088-107
22054,59088-108
22054,59088-695
22054,59088-109
22054,59088-107
22055,59088-108
22055,59088-695
22055,59088-109
22055,59088-107
22056,59088-180
22056,59088-182
22056,59088-480
22056,59088-181
22057,59088-180
22057,59088-182
22057,0642-0207
22057,59088-480
22057,59088-181
22058,59088-180
22058,59088-182
22058,59088-480
22058,59088-181
22059,59088-180
22059,59088-182
22059,59088-480
22059,59088-181
22060,59088-180
22060,59088-182
22060,59088-480
22060,59088-181
22061,59088-180
22061,59088-182
22061,59088-480
22061,59088-181
22062,59088-180
22062,59088-182
22062,59088-480
22062,59088-181
22063,59088-180
22063,59088-182
22063,59088-480
22063,59088-181
22064,59088-180
22064,59088-182
22064,59088-480
22064,59088-181
22065,59088-180
22065,59088-182
22065,59088-480
22065,59088-181
22066,59088-180
22066,59088-182
22066,59088-480
22066,59088-181
22067,59088-180
22067,59088-182
22067,59088-480
22067,59088-181
22068,59088-180
22068,59088-182
22068,59088-480
22068,59088-181
22069,59088-180
22069,59088-182
22069,59088-480
22069,59088-181
22070,59088-180
22070,59088-182
22070,59088-480
22070,59088-181
22071,59088-180
22071,59088-182
22071,59088-480
22071,59088-181
22072,59088-180
22072,59088-182
22072,59088-480
22072,59088-181
22073,59088-180
22073,59088-182
22073,59088-480
22073,59088-181
22074,59088-180
22074,59088-182
22074,59088-480
22074,59088-181
22075,59088-180
22075,59088-182
22075,59088-480
22075,59088-181
22076,59088-180
22076,59088-182
22076,59088-480
22076,75854-314
22076,59088-181
22077,59088-442
22077,59088-478
22078,59088-587
22079,0268-8039
22079,22840-1650
22079,0268-0853
22080,59137-231
22081,0268-8045
22082,0268-8045
22083,0268-8045
22084,0268-8045
22084,22840-2663
22084,0268-6520
22085,0268-8045
22085,0268-8051
22086,59212-702
22086,66993-846
22087,0268-8066
22087,0268-8036
22087,0268-8037
22087,0268-8046
22087,0268-8049
22087,22840-9618
22088,0268-8066
22088,0268-0870
22088,0268-0863
22088,0268-8046
22088,0268-8049
22088,22840-9618
22089,0268-8066
22089,0268-0880
22089,22840-2661
22090,0268-8066
22090,22840-9655
22090,0268-8046
22090,0268-8049
22090,0268-0922
22090,22840-9618
22091,59427-011
22092,0024-5840
22093,59467-679
22094,59469-106
22095,59469-106
22095,59469-131
22096,59469-106
22097,59469-106
22098,59469-106
22099,59469-106
22099,59469-133
22100,59469-106
22100,59469-123
22100,59469-308
22101,59469-106
22101,59469-144
22102,59469-130
22103,59469-130
22104,59469-130
22104,59469-104
22105,59469-130
22105,59469-135
22106,59469-130
22107,59469-130
22108,59469-130
22109,59469-130
22110,59469-144
22110,59469-133
22111,59469-144
22112,59469-144
22113,59469-144
22114,0268-8081
22114,22840-5601
22115,59469-314
22116,59469-314
22116,59469-319
22116,59469-317
22117,59469-314
22117,59469-301
22117,54532-0032
22118,59469-314
22119,59469-314
22120,59469-314
22121,59469-314
22121,59469-308
22122,59469-324
22122,59469-326
22123,59469-324
22123,59469-326
22123,59469-143
22124,59469-324
22124,59469-326
22124,59469-311
22124,54532-0034
22124,59469-316
22125,59469-324
22126,59469-324
22127,59469-324
22127,59469-319
22128,59469-324
22128,59469-323
22129,59469-324
22129,59469-326
22129,59469-131
22129,59469-143
22130,59469-326
22130,59469-131
22131,59469-326
22132,59469-326
22132,59469-325
22133,59469-326
22134,0024-5841
22135,59556-853
22136,59556-853
22137,59572-402
22137,43598-516
22138,59572-415
22138,70710-1033
22138,76282-699
22138,70771-1679
22138,43598-513
22138,47781-486
22138,0378-1941
22138,60505-4535
22138,0480-1244
22138,69097-383
22139,59584-138
22140,59623-007
22141,59623-007
22142,59623-007
22143,59623-007
22144,0002-4815
22144,0110-4815
22145,59676-050
22146,0270-0445
22146,53041-688
22146,53041-690
22147,0270-0445
22147,53041-688
22147,53041-690
22147,0019-4816
22148,59762-0386
22148,0093-3127
22148,0025-2732
22148,51862-095
22148,0025-2752
22149,59762-1308
22149,31722-865
22149,0054-0319
22149,0009-5136
22150,59762-2858
22150,63629-2056
22150,68382-383
22150,0054-0080
22150,59651-516
22150,65162-240
22150,70771-1374
22150,71921-190
22150,0832-0595
22150,44278-025
22150,0378-5001
22150,69097-316
22150,0009-7663
22150,51991-005
22151,59779-281
22151,11673-011
22151,72288-281
22151,11344-443
22152,59779-747
22152,50804-047
22152,21130-928
22153,59779-756
22153,75127-009
22153,75127-102
22153,50332-0046
22154,0276-0506
22154,45865-485
22155,59958-400
22155,63347-130
22155,74472-007
22156,59958-403
22157,59958-403
22157,63354-911
22157,63354-219
22158,59998-201
22158,59998-202
22158,59998-102
22158,59998-101
22159,59998-201
22159,59998-202
22159,59998-102
22159,59998-101
22160,60219-1522
22160,62135-225
22160,23155-017
22160,0591-2474
22160,23155-766
22160,69238-1522
22160,51991-906
22161,60219-2036
22161,65649-231
22161,67877-494
22161,68382-119
22161,68682-231
22161,70771-1140
22162,60429-100
22162,69238-1992
22162,0115-9822
22162,57664-441
22162,16714-591
22162,50090-5862
22162,60687-551
22162,70518-2959
22162,82685-202
22162,0904-5922
22162,0143-1241
22163,60429-963
22163,24979-538
22163,71205-947
22164,60492-0075
22165,60492-0075
22166,60492-0075
22167,60492-0075
22168,60492-0075
22169,60492-0075
22170,60492-0075
22171,60505-2580
22171,43063-453
22171,55154-7628
22171,63187-109
22171,63629-4865
22171,0615-8008
22171,70518-1322
22171,16714-175
22171,82009-003
22171,0904-6292
22171,68084-099
22171,55154-4166
22172,60505-4378
22172,70518-2118
22172,69367-336
22172,62135-426
22172,62175-471
22172,71335-1205
22173,60505-6202
22173,0023-5301
22173,10702-808
22173,0023-9163
22173,68180-214
22173,0378-8760
22174,60505-6214
22174,71225-114
22174,68462-828
22174,69097-664
22174,54092-702
22174,70709-013
22174,24201-207
22175,60687-381
22175,70710-1014
22175,0904-6882
22175,0187-1704
22175,16714-973
22175,69238-1051
22175,68682-170
22175,70771-1318
22176,60687-449
22176,58468-0021
22176,70748-173
22176,68462-447
22176,0955-1048
22177,0024-5919
22177,0024-5918
22178,0281-0326
22178,51662-1340
22179,60716-090
22180,0295-9810
22181,60954-007
22181,43405-009
22182,60954-007
22182,43405-009
22183,60980-002
22183,66365-001
22183,60367-002
22183,81681-001
22184,60986-1027
22185,60986-1027
22185,58264-0040
22185,58264-0063
22186,60986-1027
22186,50845-0239
22186,13838-1421
22187,60986-1027
22188,60986-1027
22189,61010-8300
22190,61077-034
22190,61077-038
22191,61152-100
22191,61152-195
22192,61152-100
22192,61152-195
22193,61152-100
22193,61152-195
22194,61152-100
22194,61152-195
22195,61152-100
22195,61152-195
22196,61152-100
22196,61152-195
22197,61152-100
22197,61152-195
22198,61197-206
22199,61354-025
22199,61354-026
22199,61354-032
22200,61354-025
22200,61354-026
22201,61354-040
22202,61354-052
22203,61354-052
22204,61369-105
22204,61369-301
22205,61369-105
22205,61369-301
22206,61369-105
22206,61369-301
22207,61477-208
22207,73001-005
22208,61477-223
22208,61477-221
22208,61477-220
22209,61477-226
22210,61477-226
22211,61480-105
22212,61480-105
22213,61480-105
22214,61480-105
22215,61480-105
22216,61480-124
22217,0310-0625
22217,67651-0344
22218,61578-213
22218,61578-217
22218,61578-214
22219,0310-0900
22219,0310-0800
22219,72124-002
22220,0310-0900
22221,61626-0098
22222,61657-0006
22223,61657-0006
22223,61657-0052
22223,61657-0003
22223,61657-2104
22223,17089-461
22223,17089-469
22223,61657-0526
22223,61657-1026
22223,71753-1258
22224,61657-0006
22225,61657-0006
22225,62106-0625
22225,61657-0101
22225,71954-729
22225,61657-0952
22226,61657-0006
22226,61657-0003
22226,61657-1026
22227,61657-0006
22227,61657-0003
22227,61657-0952
22228,61657-0006
22229,61657-0006
22230,61657-0006
22230,62106-0624
22231,61657-0955
22231,61657-0526
22232,61658-111
22232,61658-112
22232,61658-114
22232,83173-111
22233,0310-4600
22234,0310-4600
22234,0310-4616
22235,0310-4616
22236,61727-330
22237,61727-330
22238,61727-330
22239,61727-330
22240,61727-330
22241,61727-330
22242,61727-330
22242,17089-067
22242,61727-324
22243,61727-330
22244,61727-330
22245,61727-335
22246,61727-335
22247,61727-335
22248,61727-335
22249,61727-335
22250,61727-335
22250,61727-304
22250,61727-308
22251,61727-335
22252,61755-027
22253,61755-039
22254,61755-039
22255,61877-0005
22255,61877-0007
22255,61877-0001
22256,61877-0005
22256,61877-0007
22257,61877-0005
22257,61877-0007
22258,0310-6530
22259,0310-6780
22259,0310-7780
22260,0311-0709
22260,79903-059
22260,10967-665
22261,0311-0710
22262,0311-0710
22262,0311-0701
22263,0311-0720
22263,0311-0725
22264,61924-092
22265,61924-189
22266,61957-1113
22266,61957-1112
22267,61957-1113
22267,61957-1112
22268,61957-1113
22268,61957-1112
22269,0316-2056
22269,0316-0263
22270,0316-2056
22270,0316-0263
22271,61958-0703
22271,69238-2092
22271,70710-1364
22271,63285-859
22271,70771-1620
22271,69238-1547
22272,61958-1505
22272,61958-2203
22272,61958-2204
22272,73637-1804
22272,61958-1803
22272,61958-1503
22272,73637-1505
22272,61958-1804
22273,61958-2203
22273,61958-2204
22274,61995-1970
22274,61995-2040
22275,61995-1970
22275,61995-2040
22276,61995-2933
22276,68723-401
22277,62011-0116
22277,70000-0399
22277,69842-207
22278,62032-150
22278,62032-160
22279,62032-150
22279,62032-160
22280,62032-150
22281,62032-150
22281,62032-160
22282,62032-300
22282,65912-001
22282,65912-002
22283,62032-602
22284,62032-606
22284,69968-0719
22284,10742-3204
22284,10742-4204
22284,10742-4359
22284,10812-204
22284,63550-154
22284,10742-1200
22284,10742-1000
22285,62041-200
22285,81418-070
22285,81418-080
22286,62041-330
22287,62106-0229
22288,62106-0284
22289,62106-0628
22289,62106-0625
22289,17089-348
22289,62106-0622
22290,62106-0628
22291,62106-0628
22291,17089-466
22291,62106-0629
22292,62106-0628
22293,62106-0628
22293,62106-0622
22294,62106-0628
22294,61657-2327
22294,62106-0622
22294,61657-0208
22294,61657-0526
22294,61657-1026
22295,62106-0628
22295,62106-0622
22295,62106-1200
22296,62106-0628
22297,62106-0628
22298,62106-0628
22298,62106-0629
22299,62106-1118
22300,62106-1118
22301,62106-1118
22302,62106-1119
22302,62106-1147
22303,62106-1119
22304,62106-1119
22304,62106-1147
22305,62106-1119
22305,62106-1130
22306,62106-1128
22307,62106-1128
22308,62106-1130
22309,62106-1130
22310,62106-1130
22310,62106-1133
22310,62106-1106
22311,62106-1131
22311,62106-1126
22312,62106-1131
22312,62106-1120
22312,62106-1113
22313,62106-1131
22313,62106-1104
22313,62106-1134
22314,62106-1133
22314,62106-1120
22314,62106-1165
22314,62106-1135
22315,62106-1133
22316,62106-1133
22317,62106-1149
22317,62106-1107
22317,62106-1109
22317,62106-1100
22317,62106-1110
22317,62106-1159
22318,62106-1149
22318,62106-1105
22318,62106-1151
22319,62106-1149
22320,62106-1150
22320,62106-1124
22320,62106-1107
22320,62106-1135
22321,62106-1150
22322,62106-1150
22322,62106-1158
22323,62106-1150
22324,62106-1153
22325,62106-1153
22326,62106-1153
22327,62106-1153
22328,62106-1153
22329,62106-1157
22330,62106-1157
22330,62106-1169
22331,62106-1157
22332,62106-1157
22332,62106-1169
22333,62106-1157
22333,62106-1161
22334,62106-1180
22335,62106-1180
22335,62106-3152
22335,62106-1179
22335,62106-1177
22336,62106-3159
22337,62106-3159
22338,62106-3159
22339,62106-3159
22340,62106-3159
22341,62106-4803
22341,15631-0315
22342,62106-5165
22343,62106-5268
22343,15631-0353
22344,62106-6989
22345,62106-7075
22346,62106-7078
22347,62106-7200
22347,15631-0136
22348,62106-8760
22349,62106-8802
22350,62106-9001
22351,62106-9118
22351,15631-0450
22351,48951-3156
22352,0338-0499
22353,0338-0499
22354,0338-0499
22355,0338-0499
22356,0338-0499
22357,0338-0499
22358,0338-0499
22359,0338-0499
22360,0338-0499
22361,0338-0499
22362,0338-0499
22363,0338-0499
22364,0338-0499
22365,0338-0499
22366,0338-0499
22367,0338-0499
22368,0338-0499
22369,0338-0503
22370,62169-203
22371,62175-472
22371,69367-337
22371,62135-427
22371,60505-4379
22372,62185-0024
22372,43742-0729
22372,70558-0011
22373,62185-0024
22373,43742-0729
22373,70558-0011
22374,62185-0024
22374,61300-0001
22374,43742-1514
22374,43742-0729
22374,70558-0011
22375,62185-0024
22375,64616-087
22375,43742-0729
22375,70558-0011
22376,62185-0024
22376,43742-0729
22376,70558-0011
22377,62185-0059
22378,62185-0064
22379,62185-0064
22380,62185-0064
22381,62211-239
22382,0338-1009
22383,62257-265
22383,62467-265
22383,62830-265
22383,53125-265
22383,42355-265
22383,59503-6265
22384,0338-1101
22384,0338-1125
22384,0338-1148
22384,0338-1138
22385,62332-319
22385,69238-1061
22385,45963-345
22385,0781-8975
22385,23155-582
22385,46708-319
22385,50742-116
22385,71335-0208
22386,0338-1301
22386,0264-3193
22387,62541-401
22388,62541-401
22389,62541-401
22390,62541-402
22391,62541-402
22392,62541-402
22393,62541-405
22394,62541-405
22395,62541-405
22396,62559-138
22396,62135-020
22396,62559-111
22397,0338-3993
22397,10019-926
22397,0703-3429
22397,10019-929
22398,62559-631
22398,69238-1504
22398,24338-130
22398,52536-130
22398,71209-103
22398,75834-294
22399,0002-7026
22400,62559-830
22400,63629-1970
22400,63629-1971
22400,63629-1972
22401,62654-140
22401,62654-143
22401,64307-001
22402,62713-814
22402,70321-0003
22402,60986-1013
22402,59623-001
22402,60986-1040
22403,62713-814
22403,43742-1047
22403,44911-0289
22403,58264-0124
22403,44911-0630
22403,60986-1003
22404,62742-4068
22405,62742-4068
22405,62742-4095
22405,62742-4108
22405,62742-4094
22405,62742-4199
22405,62742-4116
22405,62742-4145
22406,62750-060
22406,10237-475
22407,62750-060
22407,10237-475
22408,0338-9639
22408,0338-8503
22408,0338-9637
22408,0338-9641
22409,62756-432
22409,0378-3750
22410,62795-1006
22410,62795-1043
22410,62795-1118
22411,62795-1006
22411,62795-1115
22411,62795-1034
22411,62795-1040
22412,62795-1006
22412,62795-1043
